INCIDENT_ID,INCIDENT_NAME,DESCRIPTION,SEVERITY_ID,INCIDENT_TYPE_ID,ASSIGNED_USER_ID,ASSIGNED_DATE,RESOLUTION_DATE,DATE_FROM,DATE_TO,SOURCE_ID,ASSIGNED_ROLE_ID,LEVEL_ID,CUST_SATISFY,PRODUCT_ID,DIM_RELEASE_ID,INCIDENT_UNIQUEID,INC_STATUS_ID,INC_STATUS,INCIDENT_DUE
292,Error in Smart scripting using TripleA Adapter,Error in Smart scripting using TripleA Adapter,3,2,NULL,2018-01-12 00:00:00,2018-01-30 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,CAH-899-19071,3,Closed,0
293,"Validata Recording Issue : 20 Dec ","Validata Recording Issue : 20 Dec ",1,2,NULL,2018-01-12 00:00:00,2018-02-07 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,123,2,NULL,110,39,DKU-854-64636,3,Closed,0
294,There is not enough space on the disk. (10.2.100.46),There is not enough space on the disk. (10.2.100.46),3,2,NULL,2018-01-16 00:00:00,2018-02-02 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,128,2,NULL,110,39,HVX-285-70028,3,Closed,0
295,Unable to Sync AA Products with our ISB Envvironment,Unable to Sync AA Products with our ISB Envvironment,1,2,NULL,2018-01-17 00:00:00,2018-01-19 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,140,2,NULL,110,39,WJC-773-18659,3,Closed,0
296,Job Name drop down in a batch on Validata - error,Job Name drop down in a batch on Validata - error,1,2,NULL,2018-01-18 00:00:00,2018-02-12 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,127,2,NULL,112,41,UDT-860-47319,3,Closed,0
297,Test Environment Issue,Test Environment Issue,1,2,NULL,2018-01-21 00:00:00,2018-01-30 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,137,2,NULL,110,39,YHT-239-69035,3,Closed,0
298,Error in Recording Valuation (Smart Scripting),Error in Recording Valuation (Smart Scripting),3,2,NULL,2018-01-23 00:00:00,2018-03-15 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,RUP-209-10096,3,Closed,0
299,Issue in listing packs under Deployment Window,Issue in listing packs under Deployment Window,1,2,NULL,2018-01-23 00:00:00,2018-02-01 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,137,2,NULL,110,39,KON-728-99392,3,Closed,0
300,SWAP TCs for which we have to register 1st and 2nd leg of the transaction,SWAP TCs for which we have to register 1st and 2nd leg of the transaction,1,2,NULL,2018-01-23 00:00:00,2018-02-12 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,2,NULL,110,39,ERC-629-68049,3,Closed,0
301,How to use AA Generator to generate test cases for Deposit?,How to use AA Generator to generate test cases for Deposit?,2,6,NULL,2018-01-23 00:00:00,2018-01-23 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,128,2,NULL,110,39,CYM-465-11823,3,Closed,0
302,Record missing from BCON after being imported and deployed into test environment.,Record missing from BCON after being imported and deployed into test environment.,3,2,NULL,2018-10-24 00:00:00,2018-10-27 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,128,2,NULL,112,41,TLS-252-99238,8,Pending Closure,0
303,Routines not being cataloged to correct lib folder,Routines not being cataloged to correct lib folder,2,2,NULL,2018-10-31 00:00:00,2018-11-05 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,128,2,NULL,112,41,RMB-717-26071,8,Pending Closure,0
304,Missing Response from ATS on a Test Step in NYVB Project,Missing Response from ATS on a Test Step in NYVB Project,3,2,NULL,2018-05-11 00:00:00,2018-05-15 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,CWK-515-91705,3,Closed,0
305,BOS Corporate actions - Attribute displayed even-though it does not exist in the typical,BOS Corporate actions - Attribute displayed even-though it does not exist in the typical,5,2,NULL,2018-05-14 00:00:00,2018-05-15 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,DCX-913-96936,3,Closed,0
306,Security Violation error in NYVB Project,Security Violation error in NYVB Project,3,2,NULL,2018-05-15 00:00:00,2018-05-16 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,IVE-281-89451,3,Closed,0
307,"BOS: Corporate Actions, Swift Incoming MT564 step - Automatic Calculations are ignored","BOS: Corporate Actions, Swift Incoming MT564 step - Automatic Calculations are ignored",5,2,NULL,2018-05-15 00:00:00,2018-05-15 00:00:00,2018-11-22 15:56:13,2500-12-31 23:59:59,VALIDATA,132,3,NULL,110,39,GAD-204-55182,3,Closed,0
308,FO: Exception when create baseline,FO: Exception when create baseline,2,2,NULL,2018-02-21 00:00:00,2018-03-29 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,131,3,NULL,112,41,MGZ-722-40330,3,Closed,0
309,CWB-Isssue on Creation Customer.Cannot set value in Local ref MV FIELDS,CWB-Isssue on Creation Customer.Cannot set value in Local ref MV FIELDS,4,2,NULL,2018-02-21 00:00:00,2018-02-26 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,LGA-703-87293,3,Closed,0
310,AA Generator Problem,AA Generator Problem,2,2,NULL,2018-02-23 00:00:00,2018-03-14 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,ZKJ-845-13027,3,Closed,0
311,Issue in Version Synchronisation with local refs names,Issue in Version Synchronisation with local refs names,1,2,NULL,2018-02-24 00:00:00,2018-03-05 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,QRZ-894-82015,3,Closed,0
312,BOS: MSW - `T24 Enquiries` option is not active,BOS: MSW - `T24 Enquiries` option is not active,3,2,NULL,2018-02-26 00:00:00,2018-03-02 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,AJZ-188-50179,3,Closed,0
313,Create Physical Environment,Create Physical Environment,2,2,NULL,2018-02-26 00:00:00,2018-02-26 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,WON-750-43573,3,Closed,0
314,Venture Bank - OFS Connectivity Rest Support,Venture Bank - OFS Connectivity Rest Support,5,2,NULL,2018-02-27 00:00:00,2018-03-03 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,131,3,NULL,110,39,TEG-581-82533,3,Closed,0
315,"FT transaction -- internal account transfer ","FT transaction -- internal account transfer ",3,2,NULL,2018-03-01 00:00:00,2018-03-09 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,LLX-501-52639,3,Closed,0
316,Some of the AA Product are not retrieved,Some of the AA Product are not retrieved,2,2,NULL,2018-03-02 00:00:00,2018-05-23 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,FCV-290-98141,3,Closed,0
317,AA Gen - Save test case problem,AA Gen - Save test case problem,4,2,NULL,2018-03-02 00:00:00,2018-03-09 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,DCL-598-92612,3,Closed,0
318,ApolloIBWebAdapter is not supported by the license applied under tickect AJZ-188-50179,ApolloIBWebAdapter is not supported by the license applied under tickect AJZ-188-50179,5,2,NULL,2018-03-05 00:00:00,2018-03-05 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,BFA-229-29966,3,Closed,0
319,OFS web service log incorrect naming,OFS web service log incorrect naming,2,2,NULL,2018-03-07 00:00:00,2018-03-09 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,131,3,NULL,110,39,MSR-580-71196,3,Closed,0
320,Swift Outgoing - some fields values are truncated in the Actual Results,Swift Outgoing - some fields values are truncated in the Actual Results,4,2,NULL,2018-03-07 00:00:00,2018-04-23 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,CRI-638-88897,3,Closed,0
321,Venture bank Vconn UI issue,Venture bank Vconn UI issue,2,2,NULL,2018-03-07 00:00:00,2018-03-15 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,131,3,NULL,111,40,WLW-899-57028,3,Closed,0
322,Venture Bank AA test generator issue,Venture Bank AA test generator issue,4,2,NULL,2018-03-07 00:00:00,2018-03-08 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,131,3,NULL,110,39,MJV-261-21376,3,Closed,0
323,"Missing Swift Typicals - for MT566, MT305, MT306, MT601","Missing Swift Typicals - for MT566, MT305, MT306, MT601",5,2,NULL,2018-03-08 00:00:00,2018-04-20 00:00:00,2018-11-22 15:56:13,2500-12-31 23:59:59,VALIDATA,132,3,NULL,110,39,MSV-983-73386,3,Closed,0
324,ATS is very slow,ATS is very slow,3,2,NULL,2018-03-08 00:00:00,2018-04-02 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,131,3,NULL,110,39,WVH-174-17112,3,Closed,0
325,Venture AA execution issue,Venture AA execution issue,4,2,NULL,2018-03-09 00:00:00,2018-03-17 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,131,3,NULL,110,39,VHF-743-30912,3,Closed,0
326,SAGICOR- SQL ADAPTER LOAD IN A DATA BASE VERY SLOW,SAGICOR- SQL ADAPTER LOAD IN A DATA BASE VERY SLOW,1,2,NULL,2018-03-13 00:00:00,2018-03-16 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,QOK-699-73476,3,Closed,0
327,Parsing of OFS msg - Rest service - doesnt give the correct err msg,Parsing of OFS msg - Rest service - doesnt give the correct err msg,3,2,NULL,2018-03-14 00:00:00,2018-04-26 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,138,3,NULL,110,39,UVF-987-18695,3,Closed,0
328,Enquiries running thru OFS web services- @ID=[None] Error=No records were found that matched the sel,Enquiries running thru OFS web services- @ID=[None] Error=No records were found that matched the selection criteria,3,2,NULL,2018-03-15 00:00:00,2018-04-10 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,MDM-435-80558,3,Closed,0
329,Email Alert Admin Problem,Email Alert Admin Problem,2,2,NULL,2018-03-16 00:00:00,2018-03-22 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,ZND-811-98647,3,Closed,0
330,CWB-Execution flat Enquiries not return back any values. The response is empty,CWB-Execution flat Enquiries not return back any values. The response is empty,3,2,NULL,2018-03-16 00:00:00,2018-03-23 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,YSP-392-25598,3,Closed,0
331,CWB- EDIT ENQUIRY step with virtual Enquiry after smart scripting- Typical not found in the specific,CWB- EDIT ENQUIRY step with virtual Enquiry after smart scripting- Typical not found in the specific catalog,1,2,NULL,2018-03-16 00:00:00,2018-03-26 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,NMN-949-47565,3,Closed,0
332,"CWB-SMART SCRIPTING FLAT ENQUIRIES, The values in the attributes are wrong","CWB-SMART SCRIPTING FLAT ENQUIRIES, The values in the attributes are wrong",1,2,NULL,2018-03-16 00:00:00,2018-03-23 00:00:00,2018-11-22 15:56:13,2500-12-31 23:59:59,VALIDATA,132,3,NULL,110,39,ESD-278-16253,3,Closed,0
333,NYVB - Defect Reports - Defect by Product,NYVB - Defect Reports - Defect by Product,3,2,NULL,2018-03-17 00:00:00,2018-03-21 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,BVN-451-96868,3,Closed,0
334,BOS: Swift MT564 (Incoming) - missing and truncated fields; incorrect generated message,BOS: Swift MT564 (Incoming) - missing and truncated fields; incorrect generated message,5,2,NULL,2018-03-19 00:00:00,2018-04-23 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,HDC-221-43955,3,Closed,0
335,Commerce MTServer issue,Commerce MTServer issue,3,2,NULL,2018-03-20 00:00:00,2018-03-23 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,131,3,NULL,110,39,RNO-126-50153,3,Closed,0
336,BOS: Swift Incoming message - FOOTER,BOS: Swift Incoming message - FOOTER,4,2,NULL,2018-03-21 00:00:00,2018-03-27 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,JXB-202-63691,3,Closed,0
337,Problem Check/Verify created AA Checking Account for NYVB Project,Problem Check/Verify created AA Checking Account for NYVB Project,3,2,NULL,2018-03-27 00:00:00,2018-04-19 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,WFV-982-67690,3,Closed,0
338,Problem with Execution of AA Checking Account for NYVB Project,Problem with Execution of AA Checking Account for NYVB Project,5,2,NULL,2018-03-27 00:00:00,2018-03-29 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,QCE-825-18696,3,Closed,0
339,Commerce AA Account Creation Issue,Commerce AA Account Creation Issue,3,2,NULL,2018-03-29 00:00:00,2018-03-30 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,131,3,NULL,110,39,OHM-909-76695,3,Closed,0
340,NYVG :Error while searching for defects. Details: An item with the same key has already been added,NYVG :Error while searching for defects. Details: An item with the same key has already been added,5,2,NULL,2018-03-29 00:00:00,2018-04-05 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,XZZ-659-43669,3,Closed,0
341,Problem during AA loan recording,Problem during AA loan recording,5,2,NULL,2018-04-04 00:00:00,2018-04-23 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,BKQ-702-65270,3,Closed,0
342,"Enquiry can not be synch ","Enquiry can not be synch ",4,2,NULL,2018-04-04 00:00:00,2018-04-10 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,138,3,NULL,110,39,JZB-755-78747,3,Closed,0
343,"Problem During Save- recording AA Arrangement INVEST.BANK.PARENT ","Problem During Save- recording AA Arrangement INVEST.BANK.PARENT ",3,2,NULL,2018-04-05 00:00:00,2018-04-23 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,EIR-324-65470,3,Closed,0
344,"Problem during recording -- MB.STO.AUTH.RESULT enquiry ","Problem during recording -- MB.STO.AUTH.RESULT enquiry ",1,2,NULL,2018-04-11 00:00:00,2018-04-23 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,HDI-112-81166,3,Closed,0
345,Can't save Test Case from Smart Script (NYVB AA Line of Credit),Can't save Test Case from Smart Script (NYVB AA Line of Credit),5,2,NULL,2018-04-16 00:00:00,2018-04-27 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,WRB-405-98011,3,Closed,0
346,(NYVB)Process indicator stoped at 50%,(NYVB)Process indicator stoped at 50%,4,2,NULL,2018-04-16 00:00:00,2018-04-17 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,OLI-975-38100,3,Closed,0
347,Support to create mask for Enquiry STMT.ENT.BOOK,Support to create mask for Enquiry STMT.ENT.BOOK,1,2,NULL,2018-04-17 00:00:00,2018-05-02 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,KLC-188-77699,3,Closed,0
348,Error “Server Error in '/Validata' Application” during execution of Test Cases for Creation of Check,Error “Server Error in '/Validata' Application” during execution of Test Cases for Creation of Checking Account.,3,2,NULL,2018-04-18 00:00:00,2018-04-23 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,NIX-922-53665,3,Closed,0
349,Synch of 1 AA typical  is very slow in NYVB.,Synch of 1 AA typical  is very slow in NYVB.,3,2,NULL,2018-04-19 00:00:00,2018-04-23 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,KDP-608-53743,3,Closed,0
350,Missing jshelladapter dll from BOS,Missing jshelladapter dll from BOS,1,2,NULL,2018-04-19 00:00:00,2018-04-20 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,TOO-497-18281,3,Closed,0
351,ERRORS DURING EXECUTION OF TEST CASES CREATED WITH SMART SCRIPT IN NYVB PROJECT,ERRORS DURING EXECUTION OF TEST CASES CREATED WITH SMART SCRIPT IN NYVB PROJECT,3,2,NULL,2018-04-27 00:00:00,2018-05-04 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,SXS-975-77137,3,Closed,0
352,Forex issue - some of the fields get duplicated in the typical,Forex issue - some of the fields get duplicated in the typical,4,2,NULL,2018-05-04 00:00:00,2018-05-11 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,TAA-498-97510,3,Closed,0
353,Convert formula for dates,Convert formula for dates,1,5,NULL,2018-01-03 00:00:00,2018-01-04 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,VJU-685-50689,3,Closed,0
354,Reset pasw for Admin in 360,Reset pasw for Admin in 360,3,2,NULL,2018-01-09 00:00:00,2018-01-10 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,PMJ-308-14479,3,Closed,0
355,BOS: Issue with Model Synchronization Wizard after changes of validata_user,BOS: Issue with Model Synchronization Wizard after changes of validata_user,3,2,NULL,2018-01-12 00:00:00,2018-01-15 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,KJI-919-21491,3,Closed,0
356,BOS: Vaidata 360 Login - request failed,BOS: Vaidata 360 Login - request failed,5,2,NULL,2018-01-16 00:00:00,2018-01-16 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,VDV-566-91442,3,Closed,0
357,"V-CONN Performance issue ","V-CONN Performance issue ",1,2,NULL,2018-01-16 00:00:00,2018-01-19 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,111,40,CPM-494-36762,3,Closed,0
358,"BOS: Swift incoming - when IsSFtp is set to `true`, execution fails with missing Method Void VSSH.VS","BOS: Swift incoming - when IsSFtp is set to `true`, execution fails with missing Method Void VSSH.VSshFtp....",5,2,NULL,2018-02-15 00:00:00,2018-02-27 00:00:00,2018-11-22 15:56:13,2500-12-31 23:59:59,VALIDATA,132,3,NULL,110,39,BTM-972-16806,3,Closed,0
359,BOS: FTP Set up for Swift execution; Swift messages specifications in BOS,BOS: FTP Set up for Swift execution; Swift messages specifications in BOS,2,2,NULL,2018-02-20 00:00:00,2018-03-07 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,132,3,NULL,110,39,FWB-644-33370,3,Closed,0
360,test-ignore,test-ignore,1,2,NULL,2018-02-21 00:00:00,2018-03-01 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,131,3,NULL,112,41,AJY-270-89902,3,Closed,0
361,CORE pack deployment using ABC...,CORE pack deployment using ABC...,1,6,NULL,2018-11-14 00:00:00,2018-11-19 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,137,2,NULL,112,41,WKO-571-44500,1,Open,0
362,Model Synchronization wizard error..,Model Synchronization wizard error..,1,2,NULL,2018-11-19 00:00:00,2018-11-19 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,137,2,NULL,112,41,MYB-841-26849,7,Client Action Required,0
363,"LOCAL.REF.TABLE, BATCH PACK Deployment..","LOCAL.REF.TABLE, BATCH PACK Deployment..",1,6,NULL,2018-11-19 00:00:00,2018-11-19 00:00:00,2018-11-22 15:56:13,2500-12-31 23:59:59,VALIDATA,137,2,NULL,112,41,ISI-777-18887,7,Client Action Required,0
364,Facing issues on deployment via Citrix..,Facing issues on deployment via Citrix..,1,2,NULL,2018-11-19 00:00:00,2018-11-19 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,137,2,NULL,112,41,KZX-615-50896,1,Open,0
365,The Version Definitions are not being synchronized in R17 Environment,The Version Definitions are not being synchronized in R17 Environment,1,2,NULL,2018-11-15 00:00:00,2018-11-16 00:00:00,2018-11-22 15:56:13,2018-12-10 18:58:00,VALIDATA,139,2,NULL,110,39,CXE-499-64342,3,Closed,0
366,AA performance script,AA performance script,2,2,NULL,2014-01-27 00:00:00,2014-07-01 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,157,3,0,110,39,JRS-472-88296,3,Closed,0
367,cannot find typical FREE:FORMAT.MSG.RESULTin enquiries in wizard,cannot find typical FREE:FORMAT.MSG.RESULTin enquiries in wizard,3,2,NULL,2013-03-14 00:00:00,2013-03-27 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,148,2,0,110,39,YCJ-183-59547,3,Closed,0
368,Installing Pivot Reports,Installing Pivot Reports,3,2,NULL,2013-03-12 00:00:00,2013-03-18 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,110,39,UTB-381-39215,3,Closed,0
369,Empty html response files after execution with T24HttpAdapter,Empty html response files after execution with T24HttpAdapter,4,2,NULL,2012-04-27 00:00:00,2012-05-09 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,152,3,5,110,39,DLN-885-74002,3,Closed,0
370,Test Engine,Test Engine,3,2,NULL,2013-01-09 00:00:00,2013-03-01 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,116,3,0,110,39,TUQ-158-44811,3,Closed,0
371,TestScriptProtect Tool,TestScriptProtect Tool,3,2,NULL,2013-01-10 00:00:00,2013-02-01 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,151,3,0,110,39,BUY-579-30182,3,Closed,0
372,External Function needed for DATA.CAPTURE migration,External Function needed for DATA.CAPTURE migration,3,2,NULL,2013-01-14 00:00:00,2013-02-01 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,154,2,0,111,40,CPY-576-77795,3,Closed,0
373,Model Synchronization Tool import of enquiries,Model Synchronization Tool import of enquiries,3,2,NULL,2013-01-14 00:00:00,2013-01-26 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,117,2,0,110,39,ZNY-699-51026,3,Closed,0
374,External Function Needed for Account ID Check Digit Generation,External Function Needed for Account ID Check Digit Generation,3,2,NULL,2013-01-16 00:00:00,2013-02-07 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,154,2,0,111,40,HQY-456-62338,3,Closed,0
375,unable to import self-authorized versions,unable to import self-authorized versions,3,2,NULL,2013-01-21 00:00:00,2013-02-04 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,117,2,0,110,39,EUI-623-61892,3,Closed,0
376,missing fields in versions,missing fields in versions,3,2,NULL,2013-01-21 00:00:00,2013-01-28 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,117,2,0,110,39,PLC-418-92937,3,Closed,0
377,amendment of customer problems,amendment of customer problems,3,2,NULL,2013-01-21 00:00:00,2013-01-26 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,117,2,0,110,39,FXT-260-98666,3,Closed,0
